Timestamp,Expression,R² Score,Complexity,Validation Score,Valid,Interpretation,Provider,Domain
2025-12-13T19:18:48.381566,(var_0 + 59.79461)/var_1,0.875292048028429,5,94.6,True,This expression calculates an adjusted ratio by adding a fixed premium or offset (59.79) to a base v,anthropic,defi
2025-12-13T19:19:17.194824,var_0/var_1,0.9151906111507093,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:19:50.860392,var_0/var_1 + var_1 - (var_1 - 1*(-0.003986805)) - 0.003986805 - 1*(-0.011323031),0.8963713129584354,13,94.6,True,This expression calculates a yield or return metric by combining a ratio term (var_0/var_1) with an ,anthropic,defi
2025-12-13T19:20:20.070490,var_0/var_1,0.8242860350293948,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:20:48.601943,var_0/var_1,0.8332549407669231,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:21:18.720336,var_0/var_1,0.9090442959078798,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:21:49.351669,0.835682 + var_1*(-0.17391643)/var_0,0.8898228049039736,7,94.6,True,This expression calculates a risk-adjusted yield or efficiency metric that starts from a base rate o,anthropic,defi
2025-12-13T19:22:21.653512,var_0/var_1,0.9233182447492714,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:22:41.123729,exp(var_0/var_1 - 1.0383372),0.8995779566749954,6,84.39999999999999,False,,,defi
2025-12-13T19:23:09.034883,var_0/var_1,0.9138134466912059,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:23:38.278675,var_0/var_1,0.9298788814299003,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:24:07.812555,var_0*1.0086004/var_1,0.9313297883332391,5,94.6,True,This expression calculates a conversion or exchange rate between two variables with a fixed premium ,anthropic,defi
2025-12-13T19:24:35.752646,var_0/var_1,0.9411146229281278,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:25:06.840686,var_0 + var_0/var_1 - (var_0 - 0.0028567044),0.8917936470032444,9,94.6,True,This expression calculates an adjusted yield or return metric that combines a base rate with a lever,anthropic,defi
2025-12-13T19:25:36.623424,var_0/var_1,0.8800508742426403,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:26:07.687223,(var_0 - 720.9526)/var_1,0.9350759067089562,5,94.6,True,"This expression calculates a normalized deviation from a baseline value of 720.9526, scaled by a den",anthropic,defi
2025-12-13T19:26:37.010447,var_0/var_1,0.930309685449745,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:27:05.487876,var_0/var_1,0.9356057336022033,3,94.6,True,"This expression calculates a simple ratio between two variables, representing the relative proportio",anthropic,defi
2025-12-13T19:27:34.581661,var_0/var_1,0.9104585961511912,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:28:03.965961,var_0/var_1,0.8987169216431778,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:28:37.076672,(var_0/var_1)**0.98610026,0.9001363565959434,5,94.6,True,This expression calculates an adjusted ratio between two variables with a slight discount factor (0.,anthropic,defi
2025-12-13T19:29:06.926349,var_0/var_1,0.8919013922518116,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental rate, pr",anthropic,defi
2025-12-13T19:29:35.175581,var_0/var_1,0.9514268805411995,3,94.6,True,"This expression calculates a fundamental ratio between two variables, representing the relative prop",anthropic,defi
2025-12-13T19:30:05.806427,var_0/var_1,0.8408908887159758,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:30:39.238895,var_0/var_1,0.8848852427009735,3,94.6,True,"This expression calculates a simple ratio between two variables, representing a fundamental proporti",anthropic,defi
2025-12-13T19:31:12.031323,var_0*(-sqrt(var_2) + var_2)/var_1,0.9999974837109501,8,93.69999999999999,True,"This expression calculates a scaled impermanent loss factor, representing the difference between hol",anthropic,defi
2025-12-13T19:31:45.198398,var_0*(var_0*var_2*(-1.0339488)/var_1 + var_2*(-0.005493059) + var_2)/var_1,0.9999981747544392,17,91.6,True,This expression calculates a scaled financial metric that combines a base rate with a leverage-adjus,anthropic,defi
2025-12-13T19:32:19.957770,(var_2 - 156.66364)*var_0*0.9890176/var_1,0.9999965807833883,9,86.5,True,This formula calculates an adjusted value by applying a price differential from a reference point (1,anthropic,defi
2025-12-13T19:32:54.565311,(var_2/(1.0022696*var_1))**0.9903802*(var_0**(-0.5824499) + var_0 - 1*0.29167154) - 1*0.574974,0.9999967472452655,17,94.89999999999999,True,"This expression calculates a normalized risk-adjusted yield or performance metric in DeFi, combining",anthropic,defi
2025-12-13T19:33:13.875383,var_0*var_2*(0.9804984 - var_0/var_1)/var_1,0.9999990662882718,11,83.5,False,,,defi
2025-12-13T19:33:49.083065,0.15534443 + (var_2*(0.972627569904033*var_0 - 0.0273724300959675*var_2/var_1) + 0.71875405)/var_1,0.9999990798590368,18,85.1,True,This expression calculates a dynamic yield or return rate that adjusts based on liquidity conditions,anthropic,defi
2025-12-13T19:34:21.196459,(var_0*var_2/var_1)**0.99934363,0.9999990964760856,7,93.1,True,"This expression calculates a geometric mean-like ratio with a slight discount factor (0.99934363), s",anthropic,defi
2025-12-13T19:34:39.471453,0.99430525*(var_2/var_1)**0.99744695*(var_0 - 0.01360436*log(var_0)),0.9999994978595739,14,84.39999999999999,False,,,defi
2025-12-13T19:34:56.493863,var_0*var_2*(0.98988426 - 90.24558/var_1)/var_1,0.9999999480243726,11,83.5,False,,,defi
2025-12-13T19:35:14.577573,var_0*var_2*(0.9847777 - var_0/var_1)/var_1,0.9999998079569904,11,83.5,False,,,defi
2025-12-13T19:35:46.093597,var_2*(var_0*0.9773765 + 0.07246606)/var_1,0.9999992101323972,9,94.6,True,This expression calculates a scaled financial metric where a base amount (var_2) is adjusted by a we,anthropic,defi
2025-12-13T19:36:04.970163,0.978089184639389*(var_2/var_1)**0.99953943*(var_0 + (-var_0 + log(var_0) + 4.269454)/sqrt(var_1)),0.9999997790440888,21,74.0,False,,,defi
2025-12-13T19:36:22.684300,-var_0*var_2*(var_0/var_1 + 0.00089537125)/var_1 + var_0*var_2/var_1,0.9999999903757331,17,84.1,False,,,defi
2025-12-13T19:36:54.081952,var_0*var_2/(1.0068687*var_1),0.9999988656818319,7,85.89999999999999,True,This expression calculates an adjusted ratio or yield metric that normalizes the product of two vari,anthropic,defi
2025-12-13T19:37:28.686580,(-var_0*var_2/var_1 + var_2)*var_0*0.98927593/var_1,0.9999998715938998,13,85.0,True,"This formula calculates a position-adjusted yield or return metric with a 98.93% efficiency factor, ",anthropic,defi
2025-12-13T19:37:46.641129,var_0*var_2*exp(-1.19388*var_0/var_1 - 0.014916758)/var_1,0.9999998041315876,14,81.39999999999999,False,,,defi
2025-12-13T19:38:05.120213,(-1/var_2**0.5039276 + var_2 - (var_0 + var_1/(-0.99651635) + var_1) + 2.9435053)*(var_0 + 0.014745668)*0.9770248/var_1,0.9999998602347419,23,84.39999999999999,False,,,defi
2025-12-13T19:38:35.358594,var_0*0.9742683*var_2/var_1,0.9999971867381298,7,85.0,True,This expression calculates a discounted ratio or adjusted yield where var_0 is scaled by var_2 relat,anthropic,defi
2025-12-13T19:39:09.645460,var_0*(-var_0/0.055952832 + var_2)/var_1 + 0.06795939,0.9999996083355294,11,93.99999999999999,True,"This expression calculates a risk-adjusted yield or return rate with a base rate of 6.8%, incorporat",anthropic,defi
2025-12-13T19:39:29.335545,var_2*var_0*(var_1**(-0.5064038) - 1.5766643)*(-0.63104653)/var_1,0.999999874850669,13,84.39999999999999,False,,,defi
2025-12-13T19:40:01.847413,var_2*0.9883274*var_0/var_1,0.9999992252687175,7,85.0,True,This expression calculates an adjusted ratio that applies a discount factor of approximately 1.17% t,anthropic,defi
2025-12-13T19:40:33.210431,var_0*var_2/(1.0158787*var_1),0.9999972934878304,7,85.89999999999999,True,This expression calculates an adjusted ratio or yield metric by multiplying two variables and dividi,anthropic,defi
2025-12-13T19:41:05.388352,var_0*(-var_0*var_2/var_1 + 0.9811443*var_2 - sqrt(var_1 + var_2))/var_1,0.9999998900894439,18,92.19999999999999,True,This formula calculates a scaled adjustment factor that combines linear relationships between variab,anthropic,defi
2025-12-13T19:41:41.067254,(-var_0*var_2/var_1 + (-var_0 + var_2)*0.9621315)*3.4516237*var_0/(var_1*3.405113),0.9999995829711417,19,85.89999999999999,True,This formula calculates a risk-adjusted yield or return metric that combines a liquidity penalty ter,anthropic,defi
2025-12-13T19:42:00.438668,var_0*(-1*0.0009921116 + var_1/var_1)*(-var_0*var_2/var_1 + var_2)/var_1,0.9999999813843604,17,84.1,False,,,defi
2025-12-13T19:42:30.976426,var_0*var_2*0.9934037/var_1,0.9999998680870862,7,85.0,True,"This expression calculates a scaled ratio where var_0 and var_2 are multiplied together, divided by ",anthropic,defi
2025-12-13T19:43:02.484639,var_2*0.9892959*var_0/var_1,0.999988220715001,7,85.0,True,This expression calculates an adjusted ratio with a discount factor of approximately 1.1% (0.9892959,anthropic,defi
2025-12-13T19:43:38.760493,(-var_0*var_2/1649.8516 + var_0)*(-1625.7189)/var_1,0.9999998060533155,11,93.99999999999999,True,This expression calculates a scaled adjustment factor that reduces an initial value (var_0) based on,anthropic,defi
2025-12-13T19:43:57.506254,var_2*(var_0 + var_0*var_2*2.3383284*(-0.49156874)/(var_1*var_1))*0.97911376/var_1,0.9999999455069294,19,84.39999999999999,False,,,defi
2025-12-13T19:44:29.979159,var_0*var_2**0.99821544/var_1,0.9999960874168462,7,94.6,True,This expression calculates a ratio-based metric where var_0 scales with the near-linear power of var,anthropic,defi
